技能ID,职业,备注,技能类型,技能名称,技能描述,技能图标,预备光效,施法光效,被击光效,怪物被击光效,预备动画,施法动画,被击动画,怪物被击动画,预备音效,施法音效,被击音效,击中音效,准备时间,打断标志,持续时间,僵持时间,移动僵持时间,转向僵持时间,冷却ID,消耗法力,消耗体力,消耗能量,技能威力,等级系数,攻击百分比(float),穿透百分比(float),固定仇恨值,仇恨值百分比,选择目标类型,目标类型,伤害类型,技能效果类型,命中时间,攻击类型,攻击次数,攻击时间,同目标伤害次数,最大攻击目标数量,选择范围(float),攻击范围(float),攻击衰减(float),攻击衰减上限(float),技能距离(float),飞行速度(float),使用技能高度(float),技能攻击高度(float),死亡效果类型,技能默认选择类型,技能智能选择类型,技能常规选择类型,技能快捷施法选择类型,技能使用类型,技能使用标识,技能被动事件,技能标识,技能命令优先级,技能描画类型
162,VOCATION_JIANMO,4_2_大招2,SPELL_TYPE_CHANNEL,$例无虚发,$[b][size=25][yellow]例无虚发[orange]（[SKILLSLOT=2]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]风月游侠飞刀绝技已入化境，凝聚内力成飞刀攻击前方目标，对目标造成物理伤害，并降低目标护甲20，持续7秒[/blue]<br>物理伤害：[orange]350[/orange][red]（+[PA=140]）[/red]点<br>消耗法力：[orange]150[/orange]点<br>冷却时间：[orange] [CD1=5910][/orange]秒[/size],180,4111;4112,4110;4117;4118;4119;4120;4121,4109,4109,c01,0,R_q,SJ_jd,2110,0,2104,2104,500,4,550,1300,500,1000,5910,-150,0,0,70,0,28,0,120,0,2719864,2719864,1,98329,0,FLY_LINE,1,100,5,200,0,250,0,100,2000,4000,0,1000,DeadEffect_Back,2,8668098,279490,278978,44076806,4096,8,7,10,722
1264,VOCATION_JIANMO,5_1_跳跃技能,SPELL_TYPE_CAST,$跳跃,$空格触发，跳跃时免疫控制,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,200,0,0,0,0,0,0,0,0,0,0,0,0,0,2719864,0,4,4096,0,INSTANT_AOE,0,0,0,0,0,0,0,0,0,0,0,0,DeadEffect_Normal,1,1,1,1,786433,8,8,0,30,0
156,VOCATION_JIANMO,6_1_翻滚1,SPELL_TYPE_CAST,$前闪,1,26,0,222,0,0,0,fg01,0,0,0,2116,0,0,0,4,600,600,600,600,1025,0,-40,0,0,0,0,0,1,0,0,0,4,4096,0,FLY_LINE,0,0,0,0,0,0,0,100,600,600,0,1000,DeadEffect_Normal,1,144,144,144,524288,4096,8,256,30,0
157,VOCATION_JIANMO,6_2_翻滚2,SPELL_TYPE_CAST,$后闪,1,26,0,222,0,0,0,fg02,0,0,0,2116,0,0,0,4,600,600,600,600,1025,0,-40,0,0,0,0,0,1,0,0,0,4,4096,0,FLY_LINE,0,0,0,0,0,0,0,100,-600,600,0,1000,DeadEffect_Normal,1,144,144,144,524288,4096,8,256,30,0
158,VOCATION_JIANMO,6_3_翻滚3,SPELL_TYPE_CAST,$左闪,1,26,0,222,0,0,0,fg03,0,0,0,2116,0,0,0,4,600,600,600,600,1025,0,-40,0,0,0,0,0,1,0,0,0,4,4096,0,FLY_LINE,0,0,0,0,0,0,0,100,-600,600,0,1000,DeadEffect_Normal,1,176,176,176,524288,4096,8,256,30,0
159,VOCATION_JIANMO,6_4_翻滚4,SPELL_TYPE_CAST,$右闪,1,26,0,222,0,0,0,fg04,0,0,0,2116,0,0,0,4,600,600,600,600,1025,0,-40,0,0,0,0,0,1,0,0,0,4,4096,0,FLY_LINE,0,0,0,0,0,0,0,100,600,600,0,1000,DeadEffect_Normal,1,176,176,176,524288,4096,8,256,30,0
148,VOCATION_JIANMO,800_技能描述,SPELL_TYPE_CAST,$刀飞扇舞,$[b][size=25][yellow]刀飞扇舞[orange]（[SKILLSLOT=0]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]风月游侠将内力凝聚到扇子上朝前方挥舞，对前方扇形范围内所有敌人造成物理伤害[/blue]<br>物理伤害：[orange][LEVEL=500+60][/orange][red]（+[PA=50]）[/red]点<br>消耗法力：[orange]60[/orange]点<br>冷却时间：[orange] [CD1=5905][/orange]秒[/size],179,0,4107;4108;4113;4114;4115;4116,4109,4109,d,b01,R_sj,SJ_jd,0,0,0,0,0,4,500,100,10,0,5905,-60,0,0,20,800,100,0,120,0,2719864,2719864,1,98329,100,INSTANT_SECTOR,1,0,1,20,2000,2000,20,40,1500,10000,0,1000,DeadEffect_Back,2,8405890,17282,17282,2132676,4096,8,6,10,660
163,VOCATION_JIANMO,801_技能描述,SPELL_TYPE_CHANNEL,$例无虚发,$[b][size=25][yellow]例无虚发【3级】[orange]（[SKILLSLOT=2]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]风月游侠飞刀绝技已入化境，凝聚内力成[orange]6[/orange]把飞刀攻击前方目标，对目标造成物理伤害（不消耗飞刀数量）[/blue]<br>物理伤害：300/450/[orange]600[/orange][red]（+[PA=120]）[/red]点<br>消耗法力：[orange]100[/orange]点<br>冷却时间：[CD1=5910]/[CD2=5911]/[orange] [CD3=5912][/orange]秒[/size],180,4111;4112,4110;4117;4118;4119;4120;4121,4109,4109,c01,0,0,0,0,0,0,0,1200,4,1200,1200,1200,1200,5910,-150,0,0,70,0,15,0,120,0,2719864,2719864,1,98329,0,FLY_LINE,8,150,8,20,500,250,0,100,2000,4000,0,1000,DeadEffect_Back,1,8668098,279490,278978,44076806,4096,8,7,10,722
223,VOCATION_JIANMO,802_技能描述,SPELL_TYPE_CAST,$风月游侠,$[b][size=25][yellow]风月游侠[orange]（按[SCUT=22]键释放）[/orange][/yellow][/size][/b]<br>[blue]被动：同一目标连续被风月游侠击中会造成不同效果<br>催筋：目标第一次被击中移动速度降低[orange]30%[/orange]，持续[orange]2[/orange]秒<br>断骨：目标第二次被击中，目标普攻系数降低[orange]30%[/orange]，持续[orange]2[/orange]秒<br>障目：目标第三次被击中，对目标造成致盲效果，持续[orange]2[/orange]秒<br>攻心：目标第四次被击中，对目标造成[orange]100%[/orange]暴击伤害<br>主动：<br>按Q释放时，风月游侠向前方发射一柄飞刀，自身向后跳跃[orange]3[/orange]米[/blue]<br>[size=20]物理伤害：[orange][LEVEL=500+30][/orange][red]（+[PA=60]）[/red]点<br>消耗法力：[orange]30[/orange]点<br>冷却时间：[orange]5[/orange]秒[/size],178,0,4105;4106,4101,4101,0,roll,R_sj1,R_sj,0,0,0,0,0,4,500,500,500,500,0,-30,0,0,30,500,60,0,120,0,2719864,2719864,1,163869,100,FLY_LINE,1,0,1,1,200,100,0,100,1500,2800,0,1000,DeadEffect_Crack,1,450,450,450,11058052,4112,5,16,10,722
160,VOCATION_JIANMO,806_技能描述,SPELL_TYPE_CAST,$飞刀直线技能（5级）,$[b][size=25][yellow]风月游侠[orange]（按[SCUT=22]键释放）[/orange][/yellow][/size][/b]<br>[blue]被动：同一目标连续被风月游侠击中会造成不同效果<br>催筋：目标第一次被击中移动速度降低[orange]30%[/orange]，持续[orange]2[/orange]秒<br>断骨：目标第二次被击中，目标普攻系数降低[orange]30%[/orange]，持续[orange]2[/orange]秒<br>障目：目标第三次被击中，对目标造成致盲效果，持续[orange]2[/orange]秒<br>攻心：目标第四次被击中，对目标造成[orange]100%[/orange]暴击伤害<br>主动：<br>按Q释放时，风月游侠向前方发射一柄飞刀，自身向后跳跃[orange]3[/orange]米[/blue]<br>[size=20]物理伤害：[orange][LEVEL=500+30][/orange][red]（+[PA=60]）[/red]点<br>消耗法力：[orange]30[/orange]点<br>冷却时间：[orange]5[/orange]秒[/size],178,0,0,4101,4101,0,0,R_sj,R_sj,0,0,0,0,0,4,300,200,200,500,0,0,0,0,0,0,0,0,120,0,2719864,2719864,1,163869,100,FLY_LINE,1,0,1,1,300,150,0,100,2000,4000,0,1000,DeadEffect_Back,1,16770,16770,16770,11046788,4096,8,2,10,722
1044,VOCATION_JIANMO,807_技能描述,SPELL_TYPE_CAST,$回城,1,37,225;228,0,0,0,hc01,hc03,0,0,1997;1998;20108,20106,0,0,6000,103,6000,300,500,0,1001,0,0,0,0,0,0,0,1,0,2719864,2719864,4,0,0,INSTANT_AOE,1,0,1,10,0,200,0,100,200,0,0,1000,DeadEffect_Normal,1,1,1,1,7,0,8,0,0,0
47,VOCATION_JIANMO,808_技能描述,SPELL_TYPE_CAST,$后补大招,1,177,0,0,0,0,0,e,0,0,0,0,0,0,0,0,2000,1000,1000,0,1001,0,0,0,1500,0,100,0,1,0,2719864,2719864,1,24,0,INSTANT_AOE,2,100,2,10,0,400,0,100,1000,1500,0,200,DeadEffect_Normal,1,1280,1280,1280,1,0,8,2,0,0
22,VOCATION_JIANMO,870_技能描述,SPELL_TYPE_CAST,$风月游侠,$[b][size=25][yellow]风月游侠[orange]（按[SCUT=22]键释放）[/orange][/yellow][/size][/b]<br>[blue]被动：同一目标连续被风月游侠击中会造成不同效果<br>催筋：目标第一次被击中移动速度降低[orange]30%[/orange]，持续[orange]2[/orange]秒<br>断骨：目标第二次被击中，目标普攻系数降低[orange]30%[/orange]，持续[orange]2[/orange]秒<br>障目：目标第三次被击中，对目标造成致盲效果，持续[orange]2[/orange]秒<br>攻心：目标第四次被击中，对目标造成[orange]100%[/orange]暴击伤害<br>主动：<br>按Q释放时，风月游侠向前方发射一柄飞刀，自身向后跳跃[orange]3[/orange]米[/blue]<br>[size=20]物理伤害：[orange][LEVEL=500+30][/orange][red]（+[PA=60]）[/red]点<br>消耗法力：[orange]30[/orange]点<br>冷却时间：[orange]5[/orange]秒[/size],178,0,0,0,0,roll,0,0,0,0,0,0,0,0,4,500,0,0,800,5902,-30,0,0,0,0,0,0,1,0,2719864,0,4,4096,0,FLY_LINE,0,0,0,0,0,0,0,100,700,5000,0,200,DeadEffect_Normal,1,1065096,1065096,1065096,557829,16,5,16,10,0
2,VOCATION_JIANMO,872_技能描述,SPELL_TYPE_CAST,$普通攻击,1,0,0,0,302,302,0,roll,R_sj1,R_sd,0,0,0,0,0,4,100,0,0,800,5998,0,0,0,1,0,0,0,120,0,2719864,2720632,1,0,0,FLY_SINGLE,1,0,1,1,0,50,0,100,400,2000,0,200,DeadEffect_Crack,1,1064968,1064968,1064968,9209217,0,8,2,0,0
6,VOCATION_JIANMO,874_技能描述,SPELL_TYPE_CAST,$气血爆发,$将气血从身体内迸发而出，抵挡受到的所有伤害直至血气消耗殆尽，攻击力越高，抵挡的伤害越多，持续3秒,4,0,9,0,0,0,f,0,0,0,0,0,0,0,4,800,500,500,0,1006,0,0,0,0,0,0,0,1,0,1,1,4,128,0,INSTANT_SINGLE,1,0,1,10,0,200,0,100,1100,0,0,200,DeadEffect_Normal,1,1,1,1,7,0,8,2,0,0
7,VOCATION_JIANMO,875_技能描述,SPELL_TYPE_CAST,$狂剑血斩,$瞬闪至目标身前，将目标挑击到空中，在空中对目标进行连续斩击，对目标造成5次伤害，并晕眩3秒，释放过程中，自身不会受到任何伤害，目标可以受到伤害,177,0,11;12;13;41;202,209;203,209;203,0,g,0,R_sj,0,0,0,0,0,4,2400,2300,2300,0,1001,60,0,0,1,0,100,0,1,0,2719864,2719864,1,280,0,INSTANT_SINGLE,5,480,5,1,0,0,0,100,800,5000,0,200,DeadEffect_Back,1,2,2,2,65536,0,8,2,0,0
104,VOCATION_JIANMO,876_技能描述,SPELL_TYPE_PASSIVE,$剑魔被动,1,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,8,0,0,INSTANT_SINGLE,0,0,0,0,0,0,0,100,0,0,0,200,DeadEffect_Normal,1,0,0,0,1,0,8,2,0,0
24,VOCATION_JIANMO,877_技能描述,SPELL_TYPE_CAST,$左闪,1,26,0,0,0,0,0,fg03,0,0,0,0,0,0,0,4,1000,600,600,1000,1025,0,-20,0,0,0,0,0,1,0,0,0,1,4096,0,FLY_LINE,0,0,0,0,0,0,0,100,-600,600,0,200,DeadEffect_Normal,1,176,176,176,557060,0,8,2,10,0
26,VOCATION_JIANMO,878_技能描述,SPELL_TYPE_CAST,$翻滚,$朝前后左右四个方向进行翻滚（5米）<br>[red]按双击方向键触发[/red],2,0,0,0,0,0,roll,0,0,0,0,0,0,0,4,300,600,600,1000,1025,0,-20,0,0,0,0,0,1,0,0,0,0,4096,0,INSTANT_AOE,0,0,0,0,0,0,0,100,600,600,0,200,DeadEffect_Normal,1,136,136,136,557060,0,8,2,10,0
45,VOCATION_JIANMO,879_技能描述,SPELL_TYPE_CAST,$大招后续,1,0,0,0,0,0,0,p,s2,0,0,0,0,0,0,4,500,500,500,0,1001,0,0,0,1,0,190,0,1,0,2719864,2719864,1,24,0,FLY_LINE,1,0,1,2,0,100,0,100,1500,1000,0,200,DeadEffect_Normal,1,1280,1280,1280,1,0,8,2,0,0
65,VOCATION_JIANMO,880_技能描述,SPELL_TYPE_INSTANT,$移除轻功,1,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,0,0,0,0,0,0,0,1,0,1,1,4,24,0,INSTANT_AOE,0,0,0,0,0,0,0,100,0,0,0,200,DeadEffect_Normal,1,0,0,0,1,0,8,2,0,0
139,VOCATION_JIANMO,883_技能描述,SPELL_TYPE_INSTANT,$普通攻击1,1,178,0,3202;3216,62;203,62;203,0,A_1,sd,sd,0,0,0,0,0,4,300,300,500,0,1001,0,0,0,1,0,60,0,120,0,2720632,2720632,1,1067030,100,FLY_SINGLE,1,0,1,2,0,2250,0,100,500,10000,0,300,DeadEffect_Normal,1,16642,16642,16642,1164,0,8,2,0,0
143,VOCATION_JIANMO,884_技能描述,SPELL_TYPE_CAST,$龙遁1,$飞到一定高度后，向指定地点猛冲，对半径5米区域在成一次的魔法伤害,1,0,5,62;203,62;203,d,0,sj,sj,0,0,0,0,0,4,100,300,10,0,1004,0,0,0,1,0,80,0,1,0,2719864,2719864,1,0,0,FLY_SINGLE,1,0,1,1,0,150,0,100,1000,10000,0,200,DeadEffect_Normal,1,2,2,2,1024,0,8,2,0,0
155,VOCATION_JIANMO,885_技能描述,SPELL_TYPE_CAST,小李飞刀,$[b][size=25][yellow]小李飞刀[orange]（按[SCUT=22]键释放）[/orange][/yellow][/size][/b]<br>[blue]被动：同一目标连续被风月游侠击中会造成不同效果<br>催筋：目标第一次被击中移动速度降低[orange]30%[/orange]，持续[orange]2[/orange]秒<br>断骨：目标第二次被击中，目标普攻系数降低[orange]30%[/orange]，持续[orange]2[/orange]秒<br>障目：目标第三次被击中，对目标造成致盲效果，持续[orange]2[/orange]秒<br>攻心：目标第四次被击中，对目标造成[orange]100%[/orange]暴击伤害<br>主动：<br>按Q释放时，风月游侠向前方发射一柄飞刀，自身向后跳跃[orange]3[/orange]米[/blue]<br>[size=20]物理伤害：[orange][LEVEL=500+30][/orange][red]（+[PA=60]）[/red]点<br>消耗法力：[orange]30[/orange]点<br>冷却时间：[orange]5[/orange]秒[/size],178,0,4105;4106,4101,4101,0,fg02,R_sj1,R_sj,0,0,0,0,0,4,500,500,500,0,0,-30,0,0,0,0,0,0,120,0,0,2719864,1,163869,100,FLY_LINE,1,0,1,1,300,150,0,100,1500,4000,0,1000,DeadEffect_Crack,1,8405442,17346,16834,11049860,4112,5,16,10,722
4,VOCATION_JIANMO,886_技能描述,SPELL_TYPE_CAST,$触发机制,$凝聚气血瞬间爆发，朝前方狼灵冲刺斩击，对直线上敌人造成伤害，并且晕眩1秒，撞击到目标后停下,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1031,0,0,0,0,0,0,0,0,0,1,1,1,0,0,INSTANT_AOE,1,0,1,1,0,100,0,100,0,0,0,200,DeadEffect_Normal,1,1,1,1,0,0,8,2,0,0
25,VOCATION_JIANMO,887_技能描述,SPELL_TYPE_CAST,$右闪,1,26,0,0,0,0,0,fg04,0,0,0,0,0,0,0,4,1000,600,600,1000,1025,0,-20,0,0,0,0,0,1,0,0,0,1,4096,0,FLY_LINE,0,0,0,0,0,0,0,100,600,600,0,200,DeadEffect_Normal,1,176,176,176,557060,0,8,2,10,0
23,VOCATION_JIANMO,888_技能描述,SPELL_TYPE_CAST,$风月游侠,$[b][size=25][yellow]风月游侠[orange]（按[SCUT=22]键释放）[/orange][/yellow][/size][/b]<br>[blue]被动：同一目标连续被风月游侠击中会造成不同效果<br>催筋：目标第一次被击中移动速度降低[orange]30%[/orange]，持续[orange]2[/orange]秒<br>断骨：目标第二次被击中，目标普攻系数降低[orange]30%[/orange]，持续[orange]2[/orange]秒<br>障目：目标第三次被击中，对目标造成致盲效果，持续[orange]2[/orange]秒<br>攻心：目标第四次被击中，对目标造成[orange]100%[/orange]暴击伤害<br>主动：<br>按Q释放时，风月游侠向前方发射一柄飞刀，自身向后跳跃[orange]3[/orange]米[/blue]<br>[size=20]物理伤害：[orange][LEVEL=500+30][/orange][red]（+[PA=60]）[/red]点<br>消耗法力：[orange]30[/orange]点<br>冷却时间：[orange]5[/orange]秒[/size],178,0,0,0,0,roll,0,0,0,0,0,0,0,0,4,500,0,0,800,5902,-30,0,0,0,0,0,0,1,0,0,0,4,4096,0,FLY_LINE,0,0,0,0,0,0,0,100,700,5000,0,200,DeadEffect_Normal,1,1065096,1065096,1065096,557829,16,5,16,10,0
150,VOCATION_JIANMO,890_技能描述,SPELL_TYPE_CAST,$刀飞扇舞内环伤害,$[b][size=25][yellow]刀飞扇舞[orange]（[SKILLSLOT=0]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]风月游侠将内力凝聚到扇子上朝前方挥舞，对前方扇形范围内所有敌人造成物理伤害[/blue]<br>物理伤害：[orange][LEVEL=500+60][/orange][red]（+[PA=50]）[/red]点<br>消耗法力：[orange]60[/orange]点<br>冷却时间：[orange] [CD1=5905][/orange]秒[/size],179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,20,800,100,0,120,0,0,2719864,1,98329,0,INSTANT_SECTOR,1,0,1,20,2000,2000,20,40,500,10000,0,1000,DeadEffect_Back,1,0,0,0,2132676,4096,8,6,10,0
151,VOCATION_JIANMO,892_技能描述,SPELL_TYPE_CAST,小李飞刀,$[b][size=25][yellow]小李飞刀[orange]（按[SCUT=22]键释放）[/orange][/yellow][/size][/b]<br>[blue]被动：同一目标连续被风月游侠击中会造成不同效果<br>催筋：目标第一次被击中移动速度降低[orange]30%[/orange]，持续[orange]2[/orange]秒<br>断骨：目标第二次被击中，目标普攻系数降低[orange]30%[/orange]，持续[orange]2[/orange]秒<br>障目：目标第三次被击中，对目标造成致盲效果，持续[orange]2[/orange]秒<br>攻心：目标第四次被击中，对目标造成[orange]100%[/orange]暴击伤害<br>主动：<br>按Q释放时，风月游侠向前方发射一柄飞刀，自身向后跳跃[orange]3[/orange]米[/blue]<br>[size=20]物理伤害：[orange][LEVEL=500+30][/orange][red]（+[PA=60]）[/red]点<br>消耗法力：[orange]30[/orange]点<br>冷却时间：[orange]5[/orange]秒[/size],178,0,4105;4106,4101,4101,0,0,R_sj1,R_sj,0,0,0,0,0,4,500,500,500,0,0,0,0,0,45,606,60,0,120,0,0,2719864,1,163869,0,FLY_LINE,1,0,1,1,300,150,0,100,1500,4000,0,1000,DeadEffect_Crack,1,8405442,17346,16834,11049860,4096,8,6,10,722
152,VOCATION_JIANMO,893_技能描述,SPELL_TYPE_CAST,小李飞刀,$[b][size=25][yellow]小李飞刀[orange]（按[SCUT=22]键释放）[/orange][/yellow][/size][/b]<br>[blue]被动：同一目标连续被风月游侠击中会造成不同效果<br>催筋：目标第一次被击中移动速度降低[orange]30%[/orange]，持续[orange]2[/orange]秒<br>断骨：目标第二次被击中，目标普攻系数降低[orange]30%[/orange]，持续[orange]2[/orange]秒<br>障目：目标第三次被击中，对目标造成致盲效果，持续[orange]2[/orange]秒<br>攻心：目标第四次被击中，对目标造成[orange]100%[/orange]暴击伤害<br>主动：<br>按Q释放时，风月游侠向前方发射一柄飞刀，自身向后跳跃[orange]3[/orange]米[/blue]<br>[size=20]物理伤害：[orange][LEVEL=500+30][/orange][red]（+[PA=60]）[/red]点<br>消耗法力：[orange]30[/orange]点<br>冷却时间：[orange]5[/orange]秒[/size],178,0,4105;4106,4101,4101,0,0,R_sj1,R_sj,0,0,0,0,0,4,500,500,500,0,0,0,0,0,30,500,60,0,120,0,2719864,2719864,1,163869,0,FLY_LINE,1,0,1,20,300,150,0,100,1500,4000,0,1000,DeadEffect_Crack,1,8405442,17346,16834,11049860,4096,8,6,10,722
153,VOCATION_JIANMO,894_技能描述,SPELL_TYPE_CAST,小李飞刀,$[b][size=25][yellow]小李飞刀[orange]（按[SCUT=22]键释放）[/orange][/yellow][/size][/b]<br>[blue]被动：同一目标连续被风月游侠击中会造成不同效果<br>催筋：目标第一次被击中移动速度降低[orange]30%[/orange]，持续[orange]2[/orange]秒<br>断骨：目标第二次被击中，目标普攻系数降低[orange]30%[/orange]，持续[orange]2[/orange]秒<br>障目：目标第三次被击中，对目标造成致盲效果，持续[orange]2[/orange]秒<br>攻心：目标第四次被击中，对目标造成[orange]100%[/orange]暴击伤害<br>主动：<br>按Q释放时，风月游侠向前方发射一柄飞刀，自身向后跳跃[orange]3[/orange]米[/blue]<br>[size=20]物理伤害：[orange][LEVEL=500+30][/orange][red]（+[PA=60]）[/red]点<br>消耗法力：[orange]30[/orange]点<br>冷却时间：[orange]5[/orange]秒[/size],178,0,4105;4106,4101,4101,0,fg02,R_sj1,R_sj,0,0,0,0,0,4,500,500,500,0,0,-30,0,0,30,500,60,0,120,0,2719864,2719864,1,163869,100,FLY_LINE,1,0,1,1,300,150,0,100,1500,4000,0,1000,DeadEffect_Crack,1,8405442,17346,16834,11049860,4112,5,16,10,722
154,VOCATION_JIANMO,895_技能描述,SPELL_TYPE_CAST,小李飞刀,$[b][size=25][yellow]小李飞刀[orange]（按[SCUT=22]键释放）[/orange][/yellow][/size][/b]<br>[blue]被动：同一目标连续被风月游侠击中会造成不同效果<br>催筋：目标第一次被击中移动速度降低[orange]30%[/orange]，持续[orange]2[/orange]秒<br>断骨：目标第二次被击中，目标普攻系数降低[orange]30%[/orange]，持续[orange]2[/orange]秒<br>障目：目标第三次被击中，对目标造成致盲效果，持续[orange]2[/orange]秒<br>攻心：目标第四次被击中，对目标造成[orange]100%[/orange]暴击伤害<br>主动：<br>按Q释放时，风月游侠向前方发射一柄飞刀，自身向后跳跃[orange]3[/orange]米[/blue]<br>[size=20]物理伤害：[orange][LEVEL=500+30][/orange][red]（+[PA=60]）[/red]点<br>消耗法力：[orange]30[/orange]点<br>冷却时间：[orange]5[/orange]秒[/size],178,0,4105;4106,4101,4101,0,fg02,R_sj1,R_sj,0,0,0,0,0,4,500,500,500,0,0,-30,0,0,30,500,60,0,120,0,2719864,2719864,1,163869,100,FLY_LINE,1,0,1,1,300,150,0,100,1500,4000,0,1000,DeadEffect_Crack,1,8405442,17346,16834,11049860,4112,5,16,10,722
147,VOCATION_JIANMO,896_技能描述,SPELL_TYPE_CAST,$刀飞扇舞,$[b][size=25][yellow]刀飞扇舞[orange]（[SKILLSLOT=0]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]风月游侠将内力凝聚到扇子上朝前方挥舞，对前方扇形范围内所有敌人造成物理伤害[/blue]<br>物理伤害：[orange][LEVEL=500+20][/orange][red]（+[PA=50]）[/red]点<br>消耗法力：[orange]60[/orange]点<br>冷却时间：[orange] [CD1=5905][/orange]秒[/size],179,0,4107;4108;4113;4114;4115;4116,4109,4109,d,b01,R_sj,SJ_jd,0,0,0,0,0,4,500,100,10,0,5905,-60,0,0,20,800,100,0,120,0,2719864,2719864,1,98329,100,INSTANT_SECTOR,1,0,1,20,2000,2000,20,40,1500,10000,0,1000,DeadEffect_Back,2,8405890,17282,17282,2132676,4096,8,6,10,660
149,VOCATION_JIANMO,898_技能描述,SPELL_TYPE_CAST,$刀飞扇舞,$[b][size=25][yellow]刀飞扇舞[orange]（[SKILLSLOT=0]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]风月游侠将内力凝聚到扇子上朝前方挥舞，对前方扇形范围内所有敌人造成物理伤害[/blue]<br>物理伤害：[orange][LEVEL=500+60][/orange][red]（+[PA=50]）[/red]点<br>消耗法力：[orange]60[/orange]点<br>冷却时间：[orange] [CD1=5905][/orange]秒[/size],179,0,4107;4108;4113;4114;4115;4116,4109,4109,d,b01,R_sj,SJ_jd,0,0,0,0,0,4,500,100,10,0,5905,-60,0,0,20,800,100,0,120,0,2719864,2719864,1,98329,100,INSTANT_SECTOR,1,0,1,20,2000,2000,20,40,1500,10000,0,1000,DeadEffect_Back,2,8405890,17282,17282,2132676,4096,8,6,10,660
1269,VOCATION_YZRT,0_0_普攻范围伤害,SPELL_TYPE_INSTANT,$普通攻击,$普通攻击,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,20,0,0,0,2720632,2720632,1,84496,0,INSTANT_AOE,1,0,1,5,0,150,0,0,0,0,0,1000,DeadEffect_Normal,1,130,130,130,144007,0,8,0,20,0
335,VOCATION_YZRT,0_被动,SPELL_TYPE_INSTANT,$风之抉择,$[b][size=25][yellow]风之抉择[orange]（被动）[/orange][/yellow][/size][/b]<br>[size=20]享有额外10%生命偷取（随等级增长）[/size],98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4024,0,0,0,0,0,0,0,0,0,8,8,4,523,0,INSTANT_AOE,1,0,1,1,0,2000,0,100,2000,0,0,1000,DeadEffect_Normal,1,130,130,130,276487,0,16,0,20,0
236,VOCATION_YZRT,1_1_普攻1,SPELL_TYPE_CAST,$普通攻击,3,99,2001;2048,0,2029,2029,a01,0,R_q,R_q,0,2200,2207,2207,200,4,250,250,0,500,4021,0,0,0,0,0,78,0,120,0,2720632,2720632,1,3164181,0,FLY_BOMB,1,0,1,5,150,150,0,100,1300,7000,0,1000,DeadEffect_Smash,1,16450,16450,16450,151818700,6528,8,582,0,0
284,VOCATION_YZRT,1_2_普攻2,SPELL_TYPE_CAST,$普通攻击,3,2,2001;2049;2050;2051,0,2029,2029,a02,0,0,R_q,2202,0,2207,2207,200,4,250,250,0,500,4022,0,0,0,0,0,48,0,120,0,2720632,2720632,1,3164181,0,FLY_BOMB,1,0,1,5,150,150,0,100,1300,7000,0,1000,DeadEffect_Smash,1,16450,16450,16450,151818700,6528,8,582,0,0
285,VOCATION_YZRT,1_3_普攻3,SPELL_TYPE_CAST,$普通攻击,3,2,2001;2052,0,2029,2029,a04,0,0,0,0,2201,2208,2208,500,4,1000,550,0,700,4023,0,0,0,0,0,78,0,120,0,2720632,2720632,1,3164181,0,FLY_BOMB,1,0,1,10,150,150,0,100,1300,5000,0,1000,DeadEffect_Smash,1,16450,16450,16450,420254156,6528,8,582,0,0
242,VOCATION_YZRT,2_1_常规Q,SPELL_TYPE_CAST,$精灵之箭,$[b][size=25][yellow]精灵之箭[orange]（[SKILLSLOT=0]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]追风箭灵向前方发射一发蕴含精灵之力的箭矢，对敌人造成物理伤害[/blue]<br>物理伤害：[orange][LEVEL=1414+110][/orange][red]（+[PA=140]）[/red]点<br>消耗法力：[orange]60[/orange]点<br>冷却时间：[orange] [CD1=4001][/orange]秒[/size],99,2011,2015,2010,2010,b01,0,R_q,0,2203,0,2210,2210,300,0,500,600,500,0,4001,-60,0,0,110,1414,140,0,120,0,2719864,2719864,1,98329,0,FLY_LINE,1,0,1,10,0,150,0,100,1500,3000,0,1000,DeadEffect_Smash,2,8405890,17282,16770,2655108,4096,8,2,10,658
